Date,Company,Close,Volume
2024-08-28,Company_2,92.61459968720698,383312
2024-08-29,Company_2,90.90540316102363,838430
2024-08-30,Company_2,91.78838936648542,518951
2024-09-02,Company_2,92.30494641128524,974248
2024-09-03,Company_2,92.76246131313029,844445
2024-09-04,Company_2,93.65037219938205,52039
2024-09-05,Company_2,93.66540223629283,706191
2024-09-06,Company_2,94.2854859179048,479388
2024-09-09,Company_2,93.82101397804846,690963
2024-09-10,Company_2,94.66859429625762,996262
2024-09-11,Company_2,94.88670785129818,986217
2024-09-12,Company_2,93.5097461968623,631734
2024-09-13,Company_2,94.54613116479283,885884
2024-09-16,Company_2,94.41722651602245,407321
2024-09-17,Company_2,94.1491038070046,232120
2024-09-18,Company_2,93.70643634636136,330326
2024-09-19,Company_2,93.33707272743312,577435
2024-09-20,Company_2,93.56670804250695,777691
2024-09-23,Company_2,92.57912804734164,600688
2024-09-24,Company_2,91.0105153728592,571722
2024-09-25,Company_2,89.94604983375959,27515
2024-09-26,Company_2,90.32776768459962,221370
2024-09-27,Company_2,90.16582953803635,583289
2024-09-30,Company_2,91.27902266261333,714757
2024-10-01,Company_2,91.21410992986831,717775
2024-10-02,Company_2,92.0566230381045,935464
2024-10-03,Company_2,91.36380843005442,372735
2024-10-04,Company_2,90.92866622065219,225215
2024-10-07,Company_2,90.9381903785858,833210
2024-10-08,Company_2,90.79121339653867,687301
2024-10-09,Company_2,90.55084836490596,491073
2024-10-10,Company_2,89.67873381239775,621137
2024-10-11,Company_2,88.09317176653181,890515
2024-10-14,Company_2,88.7241883385203,435171
2024-10-15,Company_2,89.24344869287802,210637
2024-10-16,Company_2,88.6295794698043,888708
2024-10-17,Company_2,89.00846325760713,320052
2024-10-18,Company_2,88.8420172481372,458283
2024-10-21,Company_2,89.94818899992953,250708
2024-10-22,Company_2,88.63592940660416,449912
2024-10-23,Company_2,88.5092030650414,936933
2024-10-24,Company_2,88.30265633059247,881480
2024-10-25,Company_2,88.46377228944864,208748
2024-10-28,Company_2,90.00091010033044,248387
2024-10-29,Company_2,89.87719293019197,671207
2024-10-30,Company_2,90.62032511005016,703551
2024-10-31,Company_2,90.47250884497439,821688
2024-11-01,Company_2,91.54342178834898,914457
2024-11-04,Company_2,92.29627011954925,422990
2024-11-05,Company_2,91.96295512504125,652631
2024-11-06,Company_2,91.55765406423791,534415
2024-11-07,Company_2,92.04461470366758,119251
2024-11-08,Company_2,91.38920866406298,684565
2024-11-11,Company_2,91.57984125969418,764570
2024-11-12,Company_2,91.2240446817643,494322
2024-11-13,Company_2,91.59214732992112,868595
2024-11-14,Company_2,91.43112975425869,190836
2024-11-15,Company_2,90.73854857686823,905711
2024-11-18,Company_2,91.84385548427184,627112
2024-11-19,Company_2,92.08341172151522,563952
2024-11-20,Company_2,92.02982634619636,57795
2024-11-21,Company_2,92.44981509141716,122729
2024-11-22,Company_2,90.77862775852053,688693
2024-11-25,Company_2,92.8688125832866,245620
2024-11-26,Company_2,92.89350034717225,37079
2024-11-27,Company_2,90.93032743729093,85225
2024-11-28,Company_2,92.12742196354989,549547
2024-11-29,Company_2,91.376033460867,289715
2024-12-02,Company_2,92.41974681414314,52119
2024-12-03,Company_2,92.54131430185579,271153
2024-12-04,Company_2,90.97089947701681,111210
2024-12-05,Company_2,91.23216118562199,504747
2024-12-06,Company_2,91.41987063374992,324973
2024-12-09,Company_2,92.57164210313678,301374
2024-12-10,Company_2,93.0938059735252,112364
2024-12-11,Company_2,91.85439432647011,319193
2024-12-12,Company_2,92.85666359908862,364906
2024-12-13,Company_2,92.4425991662883,386417
2024-12-16,Company_2,94.16286447514324,382610
2024-12-17,Company_2,93.80808458779288,692858
2024-12-18,Company_2,93.59679322999963,644341
2024-12-19,Company_2,92.77487289742587,947324
2024-12-20,Company_2,92.2762748617517,434531
2024-12-23,Company_2,91.51333417841958,882450
2024-12-24,Company_2,92.68978300378586,820227
2024-12-25,Company_2,91.3582747042314,639100
2024-12-26,Company_2,92.16285433996904,610699
2024-12-27,Company_2,92.99151446148677,302335
2024-12-30,Company_2,94.36906198443334,186525
2024-12-31,Company_2,94.41282351287327,13453
2010-01-01,Company_3,69.7175115029764,444373
2010-01-04,Company_3,68.37123537974453,936589
2010-01-05,Company_3,68.43108834112422,458099
2010-01-06,Company_3,68.25853708360935,905422
2010-01-07,Company_3,69.71532653469986,190219
2010-01-08,Company_3,68.43052528457724,276483
2010-01-11,Company_3,69.80557977574195,934338
2010-01-12,Company_3,68.66793517147268,250126
2010-01-13,Company_3,69.5873775878977,732980
2010-01-14,Company_3,70.69347011075108,913810
2010-01-15,Company_3,71.014928896642,292687
2010-01-18,Company_3,70.2239750161036,823362
2010-01-19,Company_3,68.70102054414716,959578
2010-01-20,Company_3,66.74924406055197,753798
2010-01-21,Company_3,68.60153501462285,192745
2010-01-22,Company_3,68.30468012089088,30044
2010-01-25,Company_3,67.20001257316336,341817
2010-01-26,Company_3,66.0568519671233,953409
2010-01-27,Company_3,66.22471436073005,448220
2010-01-28,Company_3,65.82986225712595,194833
2010-01-29,Company_3,63.91056967826899,508934
2010-02-01,Company_3,64.77511034773244,727844
2010-02-02,Company_3,65.11009390323036,900429
2010-02-03,Company_3,66.95000490239924,508619
2010-02-04,Company_3,68.09079634995379,753767
2010-02-05,Company_3,64.992649195433,84725
2010-02-08,Company_3,66.40962316927057,987609
2010-02-09,Company_3,67.6171144185451,289156
2010-02-10,Company_3,66.88074166618911,982200
2010-02-11,Company_3,66.44816590906602,865945
2010-02-12,Company_3,66.85989101630727,622873
2010-02-15,Company_3,65.84567600751043,22694
2010-02-16,Company_3,65.60294713929761,700748
2010-02-17,Company_3,66.60298458512352,886192
2010-02-18,Company_3,67.1207124938136,214440
2010-02-19,Company_3,66.45392772985187,33835
2010-02-22,Company_3,67.47668828649309,906209
2010-02-23,Company_3,67.77958354903602,199470
2010-02-24,Company_3,68.0482890019829,543474
2010-02-25,Company_3,67.53335663900168,685905
2010-02-26,Company_3,67.52681809533283,243130
2010-03-01,Company_3,66.75272661371305,307535
2010-03-02,Company_3,64.81217502900941,106858
2010-03-03,Company_3,64.53238286331042,468071
2010-03-04,Company_3,64.41023061721562,367343
2010-03-05,Company_3,64.54751939670328,964292
2010-03-08,Company_3,65.75967399507178,553689
2010-03-09,Company_3,65.10738915034507,623052
2010-03-10,Company_3,64.73963714683035,583899
2010-03-11,Company_3,65.50581474445157,275346
2010-03-12,Company_3,64.75329262986972,719728
2010-03-15,Company_3,64.90704215867821,235891
2010-03-16,Company_3,64.49876014511385,479874
2010-03-17,Company_3,64.25513576240242,524492
2010-03-18,Company_3,65.0132806516131,820567
2010-03-19,Company_3,64.63982759563265,89121
2010-03-22,Company_3,65.43057160287249,114944
2010-03-23,Company_3,63.478138494667334,257556
2010-03-24,Company_3,62.048523820747874,639053
2010-03-25,Company_3,59.73032372999902,64535
2010-03-26,Company_3,58.56455311283206,409113
2010-03-29,Company_3,60.42139677568123,380472
2010-03-30,Company_3,60.403860866997775,939795
2010-03-31,Company_3,59.68255811654032,492578
2010-04-01,Company_3,60.46536494153274,447624
2010-04-02,Company_3,61.389375998789916,468046
2010-04-05,Company_3,60.168528184727386,710453
2010-04-06,Company_3,62.6667283027015,923011
2010-04-07,Company_3,62.943059145702556,902905
2010-04-08,Company_3,63.3454111341569,947358
2010-04-09,Company_3,63.84264428551476,114056
2010-04-12,Company_3,64.33778215556073,278619
2010-04-13,Company_3,63.71630875084625,701265
2010-04-14,Company_3,65.82882804180906,80870
2010-04-15,Company_3,65.5436395950654,85366
2010-04-16,Company_3,66.50115737270872,124836
2010-04-19,Company_3,66.02622275048748,507634
2010-04-20,Company_3,65.37395624738416,93814
2010-04-21,Company_3,67.27582086063515,347429
2010-04-22,Company_3,67.1674498240163,752407
2010-04-23,Company_3,67.13334262302676,41185
2010-04-26,Company_3,67.41695982853177,589686
2010-04-27,Company_3,70.01873029985258,776614
2010-04-28,Company_3,72.18749146777401,502078
2010-04-29,Company_3,73.47127407609977,97682
2010-04-30,Company_3,76.32489665884023,601881
2010-05-03,Company_3,75.38031993891931,158499
2010-05-04,Company_3,76.0362039296107,632806
2010-05-05,Company_3,76.11202686059114,580823
2010-05-06,Company_3,74.34293912855529,110626
2010-05-07,Company_3,74.80603605921907,377334
2010-05-10,Company_3,74.31520957930502,470788
2010-05-11,Company_3,75.84871042028533,720050
2010-05-12,Company_3,75.45368855584695,277204
2010-05-13,Company_3,75.00179658662411,444857
2010-05-14,Company_3,76.53486541247541,145679
2010-05-17,Company_3,76.46941143405324,588848
2010-05-18,Company_3,77.6322891278004,196285
2010-05-19,Company_3,78.0566485677237,614898
2010-05-20,Company_3,78.49442002902717,193848
2010-05-21,Company_3,78.25037265614677,180936
2010-05-24,Company_3,78.75258270185377,217381
2010-05-25,Company_3,78.62109088986455,558258
2010-05-26,Company_3,77.81728744220818,492750
2010-05-27,Company_3,77.71303312689173,684570
2010-05-28,Company_3,79.00086391556678,569376
2010-05-31,Company_3,79.53687314115815,454251
2010-06-01,Company_3,80.30531387248492,12683
2010-06-02,Company_3,80.30678124392702,921466
2010-06-03,Company_3,78.36899108774553,888063
2010-06-04,Company_3,77.14756258932645,718608
2010-06-07,Company_3,76.85855703578258,227608
2010-06-08,Company_3,75.7234946902653,488889
2010-06-09,Company_3,75.19913712767453,691912
2010-06-10,Company_3,74.63858255796032,899221
2010-06-11,Company_3,74.10817381783276,755467
2010-06-14,Company_3,75.54534367313687,570609
2010-06-15,Company_3,75.49236539820734,441566
2010-06-16,Company_3,76.42703555630787,326709
2010-06-17,Company_3,76.5909805008659,645742
2010-06-18,Company_3,78.00672710852601,700221
2010-06-21,Company_3,79.02770671367364,695524
2010-06-22,Company_3,78.43619084400308,607383
2010-06-23,Company_3,80.39782031730125,502156
2010-06-24,Company_3,79.94329791028284,114610
2010-06-25,Company_3,80.14329857611449,701323
2010-06-28,Company_3,80.52032540914482,465443
2010-06-29,Company_3,81.00869016935933,4532
2010-06-30,Company_3,81.80487006433556,115527
2010-07-01,Company_3,81.04808564558786,414949
2010-07-02,Company_3,81.76042091240123,346607
2010-07-05,Company_3,82.34156646940991,784238
2010-07-06,Company_3,82.342038504199,437330
2010-07-07,Company_3,82.15229500024493,473234
2010-07-08,Company_3,81.34419335471922,224289
2010-07-09,Company_3,81.82454451684367,268600
2010-07-12,Company_3,81.16407499688538,4413
2010-07-13,Company_3,81.40195576708503,532373
2010-07-14,Company_3,81.30062674426694,684297
2010-07-15,Company_3,79.96646598851771,21563
2010-07-16,Company_3,79.03302747464473,469084
2010-07-19,Company_3,79.43780333241826,300719
2010-07-20,Company_3,78.91348521844884,260605
2010-07-21,Company_3,78.35506504996131,8386
2010-07-22,Company_3,77.59111764771696,486089
2010-07-23,Company_3,76.86110612485248,101244
2010-07-26,Company_3,78.50377264270882,60150
2010-07-27,Company_3,77.3838335057042,685932
2010-07-28,Company_3,78.85673675136938,913485
2010-07-29,Company_3,78.52600553057111,493176
2010-07-30,Company_3,77.87225103799324,167343
2010-08-02,Company_3,78.2560746018245,706170
2010-08-03,Company_3,78.30911538609494,458476
2010-08-04,Company_3,78.11161543522628,601854
2010-08-05,Company_3,78.33149906571975,145210
2010-08-06,Company_3,78.36869726265603,130549
2010-08-09,Company_3,78.15309951131619,179441
2010-08-10,Company_3,79.08877389056693,147718
2010-08-11,Company_3,77.64179717505576,554100
2010-08-12,Company_3,76.72713235189134,89958
2010-08-13,Company_3,75.93891718458943,339325
2010-08-16,Company_3,74.88098052258053,802060
2010-08-17,Company_3,74.96690713191293,549774
2010-08-18,Company_3,75.47232669098742,911366
2010-08-19,Company_3,73.5097961964665,786578
2010-08-20,Company_3,73.03574312343069,302410
2010-08-23,Company_3,72.71407954288158,351412
2010-08-24,Company_3,72.42822358672414,571845
2010-08-25,Company_3,71.14313561685762,741321
2010-08-26,Company_3,70.82981474402999,209803
2010-08-27,Company_3,69.91869185215988,216330
2010-08-30,Company_3,69.58431474545857,17494
2010-08-31,Company_3,67.86468722679302,415787
2010-09-01,Company_3,67.53712780342406,297630
2010-09-02,Company_3,66.81809420746156,220508
2010-09-03,Company_3,66.55561315971467,586923
2010-09-06,Company_3,66.85640587002914,132197
2010-09-07,Company_3,66.81167080961393,49814
2010-09-08,Company_3,67.60506601138948,648429
2010-09-09,Company_3,67.24429959819314,937822
2010-09-10,Company_3,67.86318441605823,63363
2010-09-13,Company_3,68.98817152243839,44162
2010-09-14,Company_3,69.26193122790235,248364
2010-09-15,Company_3,69.24113339737013,652371
2010-09-16,Company_3,69.65549548154893,532878
2010-09-17,Company_3,69.96457909900339,297994
2010-09-20,Company_3,70.96582210709664,406350
2010-09-21,Company_3,71.75962156660651,393235
2010-09-22,Company_3,72.56544877703128,812662
2010-09-23,Company_3,72.60947473459309,802490
2010-09-24,Company_3,72.95070136728557,80837
2010-09-27,Company_3,73.27322763054154,104397
2010-09-28,Company_3,72.06584822843384,290183
2010-09-29,Company_3,73.13476424685915,253903
2010-09-30,Company_3,71.46547371691467,722180
2010-10-01,Company_3,72.17766037454172,301478
2010-10-04,Company_3,72.44465647139943,44525
2010-10-05,Company_3,72.16036824363022,127681
2010-10-06,Company_3,72.55155840245646,609482
2010-10-07,Company_3,72.97012772868592,684803
2010-10-08,Company_3,71.66232782193285,791404
2010-10-11,Company_3,73.07845410401436,65936
2010-10-12,Company_3,73.15059215786601,879135
2010-10-13,Company_3,75.46532446240694,997719
2010-10-14,Company_3,76.25509549104365,110877
2010-10-15,Company_3,76.30449283795903,292663
2010-10-18,Company_3,75.6144535519664,365561
2010-10-19,Company_3,75.50361401477367,474130
2010-10-20,Company_3,75.65344474335635,339008
2010-10-21,Company_3,77.11887489768407,56881
2010-10-22,Company_3,78.34553473199459,287876
2010-10-25,Company_3,78.79702321446953,674033
2010-10-26,Company_3,80.56621438370621,76909
2010-10-27,Company_3,78.55003325410566,249271
2010-10-28,Company_3,79.01282064063396,6720
2010-10-29,Company_3,80.26847255915439,846547
2010-11-01,Company_3,80.81591033056995,903275
2010-11-02,Company_3,79.48310235174645,52940
2010-11-03,Company_3,80.87254548526424,923657
2010-11-04,Company_3,81.63389404863767,597050
2010-11-05,Company_3,81.97690600885113,200584
2010-11-08,Company_3,82.0652640000072,170091
2010-11-09,Company_3,84.05896606815597,496019
2010-11-10,Company_3,84.50348361188891,610121
2010-11-11,Company_3,84.26156395315175,935091
2010-11-12,Company_3,83.45018545225619,281350
2010-11-15,Company_3,84.2077145914648,878903
2010-11-16,Company_3,85.19394798674041,882601
2010-11-17,Company_3,85.2504635412241,798168
2010-11-18,Company_3,84.69268506137801,370081
2010-11-19,Company_3,86.02274165959007,663331
2010-11-22,Company_3,85.13532624189324,844009
2010-11-23,Company_3,87.10477162322522,469259
2010-11-24,Company_3,86.37023780487719,783277
2010-11-25,Company_3,85.09193979102852,944228
2010-11-26,Company_3,83.94157309366516,656291
2010-11-29,Company_3,82.83185226537192,875134
2010-11-30,Company_3,82.59525616133507,866126
2010-12-01,Company_3,82.12708364573423,778974
2010-12-02,Company_3,83.15172347056495,878742
2010-12-03,Company_3,84.03379828585443,580443
2010-12-06,Company_3,83.81028722683874,129491
2010-12-07,Company_3,86.91367163260361,667468
2010-12-08,Company_3,86.67691056581862,602901
2010-12-09,Company_3,86.57339421075574,988215
2010-12-10,Company_3,85.29597626262336,57938
2010-12-13,Company_3,85.2154359379984,626451
2010-12-14,Company_3,85.51283662938948,331642
2010-12-15,Company_3,84.32861573549567,997656
2010-12-16,Company_3,83.82992431068598,229861
2010-12-17,Company_3,84.1569350406616,543039
2010-12-20,Company_3,83.63209956156082,898593
2010-12-21,Company_3,82.89794038918988,202818
2010-12-22,Company_3,83.68007340339382,295534
2010-12-23,Company_3,82.39795959226076,364357
2010-12-24,Company_3,81.3100372136671,109712
2010-12-27,Company_3,81.48741655425138,495925
2010-12-28,Company_3,82.33357581699167,934497
2010-12-29,Company_3,82.63909978321828,61403
2010-12-30,Company_3,82.41521252786207,814291
2010-12-31,Company_3,82.10982390865797,939382
2011-01-03,Company_3,83.12026579148451,474675
2011-01-04,Company_3,83.9792672244552,624412
2011-01-05,Company_3,84.0291164762981,651228
2011-01-06,Company_3,83.75149777716159,814532
2011-01-07,Company_3,83.7867699698069,483838
2011-01-10,Company_3,83.05957252121382,718644
2011-01-11,Company_3,82.90939686981892,454192
2011-01-12,Company_3,82.41986019782836,958527
2011-01-13,Company_3,82.3190153794499,904782
2011-01-14,Company_3,81.86533110978898,441925
2011-01-17,Company_3,82.38928298372699,384936
2011-01-18,Company_3,83.20768838357642,754467
2011-01-19,Company_3,82.82797256336174,470769
2011-01-20,Company_3,82.016092894495,317668
2011-01-21,Company_3,82.72771462867918,628045
2011-01-24,Company_3,82.91247344146761,610337
2011-01-25,Company_3,82.54573736295059,570262
2011-01-26,Company_3,83.9212892763138,178550
2011-01-27,Company_3,83.35625501584731,841200
2011-01-28,Company_3,81.36331870016713,736756
2011-01-31,Company_3,80.65535932953513,467838
2011-02-01,Company_3,82.27373780642645,835976
2011-02-02,Company_3,81.95603407535964,936554
2011-02-03,Company_3,81.44059478392369,499909
2011-02-04,Company_3,81.46719790517724,676144
2011-02-07,Company_3,82.47826099307015,537062
2011-02-08,Company_3,82.39536100235298,691328
2011-02-09,Company_3,82.98670858426163,976740
2011-02-10,Company_3,82.79744235332483,78678
2011-02-11,Company_3,83.39665352447119,313279
2011-02-14,Company_3,83.5769163183727,941511
2011-02-15,Company_3,83.17892454348348,26158
2011-02-16,Company_3,83.43701652008481,72587
2011-02-17,Company_3,82.89450661237008,922619
2011-02-18,Company_3,81.51631826053698,60317
2011-02-21,Company_3,81.49643046668484,531659
2011-02-22,Company_3,80.20705610879499,881658
2011-02-23,Company_3,80.80448564432388,826787
2011-02-24,Company_3,80.76699487259906,885388
2011-02-25,Company_3,82.19028682102288,699735
2011-02-28,Company_3,81.86004970999863,638826
2011-03-01,Company_3,81.84002251315512,506450
2011-03-02,Company_3,80.3703964620086,993120
2011-03-03,Company_3,79.26630315083806,723779
2011-03-04,Company_3,77.58758038848953,726717
2011-03-07,Company_3,78.6650741996357,627414
2011-03-08,Company_3,78.20551988464157,9338
2011-03-09,Company_3,79.53259963603499,678367
2011-03-10,Company_3,76.85198850196115,265621
2011-03-11,Company_3,78.40006290050525,735031
2011-03-14,Company_3,78.33204000980038,305567
2011-03-15,Company_3,78.6718873987657,339117
2011-03-16,Company_3,77.60894466858254,966604
2011-03-17,Company_3,78.13623458741986,993542
2011-03-18,Company_3,77.76232044136465,816668
2011-03-21,Company_3,76.56836621931942,132440
2011-03-22,Company_3,75.36069986641749,813271
2011-03-23,Company_3,74.13534942983519,642825
2011-03-24,Company_3,74.51558902563201,637190
2011-03-25,Company_3,73.87995740977041,888483
2011-03-28,Company_3,72.23986365406058,991602
2011-03-29,Company_3,72.60916316809829,532427
2011-03-30,Company_3,70.43643364489563,683501
2011-03-31,Company_3,71.76550574188973,371458
2011-04-01,Company_3,73.75191631816297,327406
2011-04-04,Company_3,72.43949264263624,663064
2011-04-05,Company_3,73.49194327425027,658247
2011-04-06,Company_3,73.84104127665579,799407
2011-04-07,Company_3,73.3410026001065,508963
2011-04-08,Company_3,72.88763017947666,656904
2011-04-11,Company_3,73.54210849238677,85984
2011-04-12,Company_3,73.5021576947833,613654
2011-04-13,Company_3,70.90794853747647,178395
2011-04-14,Company_3,72.98096294047998,645779
2011-04-15,Company_3,73.4141371264648,575670
2011-04-18,Company_3,73.36212634564775,287070
2011-04-19,Company_3,72.6437031059629,97538
2011-04-20,Company_3,72.45474260229648,114117
2011-04-21,Company_3,73.72392986114767,800765
2011-04-22,Company_3,73.98554829569386,280086
2011-04-25,Company_3,74.36092292014187,736580
2011-04-26,Company_3,73.11175230049498,940951
2011-04-27,Company_3,72.76212202426827,599685
2011-04-28,Company_3,72.8131735310116,156905
2011-04-29,Company_3,73.50973987446915,523894
2011-05-02,Company_3,73.09392366459049,215062
2011-05-03,Company_3,74.0217924300657,985090
2011-05-04,Company_3,72.87743922172027,808962
2011-05-05,Company_3,72.94697554480723,48060
2011-05-06,Company_3,72.84936066590878,82292
2011-05-09,Company_3,71.33383420452319,725918
2011-05-10,Company_3,71.28612604784729,42104
2011-05-11,Company_3,70.70352152728115,3634
2011-05-12,Company_3,72.11729625477408,721570
2011-05-13,Company_3,71.707040218853,749041
2011-05-16,Company_3,72.05791075344571,270432
2011-05-17,Company_3,70.82686877063037,206600
2011-05-18,Company_3,71.06343766404359,35253
2011-05-19,Company_3,70.64839135543404,914060
2011-05-20,Company_3,69.87211487146607,28005
2011-05-23,Company_3,72.70600710340351,773871
2011-05-24,Company_3,72.35255807465363,312968
2011-05-25,Company_3,72.14060914532969,340846
2011-05-26,Company_3,73.04260259807984,225673
2011-05-27,Company_3,72.27417591655383,447790
2011-05-30,Company_3,72.6774481939647,543086
2011-05-31,Company_3,73.18776860640888,454928
2011-06-01,Company_3,73.43246903287059,685661
2011-06-02,Company_3,75.72880834879994,580555
2011-06-03,Company_3,74.92453929927127,398110
2011-06-06,Company_3,76.46213990084526,4846
2011-06-07,Company_3,76.93428030327082,64571
2011-06-08,Company_3,77.84372991646076,801913
2011-06-09,Company_3,78.18496428814419,125908
2011-06-10,Company_3,80.06324163988837,567442
2011-06-13,Company_3,79.74316371661624,183248
2011-06-14,Company_3,80.24038395505961,130447
2011-06-15,Company_3,81.5458568956303,975132
2011-06-16,Company_3,80.98701419855902,769660
2011-06-17,Company_3,81.98745087585573,533336
2011-06-20,Company_3,81.96881262026139,28386
2011-06-21,Company_3,80.733928992927,689696
2011-06-22,Company_3,79.28233941437712,630082
2011-06-23,Company_3,79.19151958100173,942357
2011-06-24,Company_3,80.18240470260608,822145
2011-06-27,Company_3,78.10343513763856,976194
2011-06-28,Company_3,78.30388517676741,148863
2011-06-29,Company_3,79.19626231165232,988268
2011-06-30,Company_3,77.91831242633111,78481
2011-07-01,Company_3,77.28434580070112,435789
2011-07-04,Company_3,77.85671274227876,303043
2011-07-05,Company_3,78.70525068962075,615505
2011-07-06,Company_3,80.30934891181978,802407
2011-07-07,Company_3,79.72300811051973,245985
2011-07-08,Company_3,78.90743125608155,74247
2011-07-11,Company_3,80.56011672076349,111295
2011-07-12,Company_3,79.80517485458374,382189
2011-07-13,Company_3,80.31246036218438,799537
2011-07-14,Company_3,82.4955752186165,574933
2011-07-15,Company_3,83.24828391222269,393435
2011-07-18,Company_3,84.03155412915942,293290
2011-07-19,Company_3,85.30962023392485,737134
2011-07-20,Company_3,85.83448781181015,398084
2011-07-21,Company_3,86.62255821341311,972041
2011-07-22,Company_3,86.27996859927582,307438
2011-07-25,Company_3,87.43993106611723,979768
2011-07-26,Company_3,87.85341268199679,863028
2011-07-27,Company_3,86.37534359140425,399649
2011-07-28,Company_3,86.61828750375506,547900
2011-07-29,Company_3,84.4486394215705,412038
2011-08-01,Company_3,85.16255238722937,559408
2011-08-02,Company_3,84.92900084365299,697364
2011-08-03,Company_3,86.83455351079672,22294
2011-08-04,Company_3,87.32418477548687,85300
2011-08-05,Company_3,88.24836636651081,202168
2011-08-08,Company_3,87.19914311646379,869551
2011-08-09,Company_3,87.88371784149963,868528
2011-08-10,Company_3,87.24305981889687,660784
2011-08-11,Company_3,88.33357749363954,41615
2011-08-12,Company_3,87.21522526763906,27863
2011-08-15,Company_3,87.32503262049599,768859
2011-08-16,Company_3,86.1671501885794,30469
2011-08-17,Company_3,86.29296014206469,628389
2011-08-18,Company_3,88.31544704806527,519726
2011-08-19,Company_3,89.0367151283218,679544
2011-08-22,Company_3,89.00408662641244,352590
2011-08-23,Company_3,86.5419275030274,637901
2011-08-24,Company_3,86.00624038488382,482156
2011-08-25,Company_3,86.48089403064118,118456
2011-08-26,Company_3,85.97003635503879,167247
2011-08-29,Company_3,87.39718660300224,973153
2011-08-30,Company_3,87.46872476545283,589160
2011-08-31,Company_3,88.5473198815647,987831
2011-09-01,Company_3,88.75222073954184,557496
2011-09-02,Company_3,88.47623859643508,184517
2011-09-05,Company_3,88.0049120928647,52998
2011-09-06,Company_3,86.99275805454242,320138
2011-09-07,Company_3,88.08937123800447,769071
2011-09-08,Company_3,87.66135930595027,184535
2011-09-09,Company_3,88.18365614756686,60895
2011-09-12,Company_3,87.65791116429881,993669
2011-09-13,Company_3,86.5748822597065,33894
2011-09-14,Company_3,87.13002307033207,547278
2011-09-15,Company_3,86.38331917405117,436796
2011-09-16,Company_3,85.98283192918403,74230
2011-09-19,Company_3,84.73414344375544,561375
2011-09-20,Company_3,84.24102019217597,796105
2011-09-21,Company_3,84.26512736046386,170271
2011-09-22,Company_3,83.97763638033933,295331
2011-09-23,Company_3,84.79586299679895,464130
2011-09-26,Company_3,84.94138373986446,810985
2011-09-27,Company_3,88.0286975509768,773169
2011-09-28,Company_3,88.45294813864567,708647
2011-09-29,Company_3,86.71746060347802,306924
2011-09-30,Company_3,86.50457818756738,105794
2011-10-03,Company_3,86.37833003981778,482276
2011-10-04,Company_3,85.7646988014375,765227
2011-10-05,Company_3,85.83730963567372,83158
2011-10-06,Company_3,85.19391257347334,526708
2011-10-07,Company_3,85.52673237241655,703800
2011-10-10,Company_3,83.61804465964572,722236
2011-10-11,Company_3,84.76220313143763,45310
2011-10-12,Company_3,83.18391275528722,237896
2011-10-13,Company_3,82.92035720327068,569241
2011-10-14,Company_3,82.1876504141735,268131
2011-10-17,Company_3,82.49357048522093,747958
2011-10-18,Company_3,82.31032937448559,701877
2011-10-19,Company_3,82.56198004016524,557744
2011-10-20,Company_3,83.67317245161951,644051
2011-10-21,Company_3,84.44178788928647,694540
2011-10-24,Company_3,84.47809523102804,456453
2011-10-25,Company_3,84.93760299766669,747204
2011-10-26,Company_3,86.89761051648229,86398
2011-10-27,Company_3,87.70184881116496,976009
2011-10-28,Company_3,87.40831087687775,205278
2011-10-31,Company_3,88.68617521426788,642471
2011-11-01,Company_3,89.07748553508732,352926
2011-11-02,Company_3,88.11471068382025,997806
2011-11-03,Company_3,87.93398839363847,910172
2011-11-04,Company_3,86.4617310301555,785648
2011-11-07,Company_3,84.17671092622344,554969
2011-11-08,Company_3,83.22767063500787,795755
2011-11-09,Company_3,83.35025170368834,330537
2011-11-10,Company_3,83.47576057817054,703583
2011-11-11,Company_3,82.06418489304548,97123
2011-11-14,Company_3,79.68542296578677,92354
2011-11-15,Company_3,81.15618544010749,455048
2011-11-16,Company_3,81.25147855926772,157319
2011-11-17,Company_3,82.80719053718397,361952
2011-11-18,Company_3,84.30578163401967,499987
2011-11-21,Company_3,85.04049130159267,216148
2011-11-22,Company_3,85.09963488328447,223445
2011-11-23,Company_3,84.70198406908902,271628
2011-11-24,Company_3,85.42058059233905,162754
2011-11-25,Company_3,85.26072272650332,504362
2011-11-28,Company_3,84.67110346394283,595747
2011-11-29,Company_3,82.57319877965396,128162
2011-11-30,Company_3,82.49009347123736,436235
2011-12-01,Company_3,83.58676435873349,344600
2011-12-02,Company_3,84.84608093862855,961767
2011-12-05,Company_3,84.89935964919341,678298
2011-12-06,Company_3,84.01064929858669,580178
2011-12-07,Company_3,84.91339315410548,538607
2011-12-08,Company_3,84.89802770645875,511699
2011-12-09,Company_3,84.53235237173213,370841
2011-12-12,Company_3,83.07643745226633,127193
2011-12-13,Company_3,85.18019892921212,846864
2011-12-14,Company_3,85.91859737827266,979276
2011-12-15,Company_3,86.76484588684517,925404
2011-12-16,Company_3,85.90203662323705,68696
2011-12-19,Company_3,85.98178629072555,934740
2011-12-20,Company_3,85.90029242476606,982759
2011-12-21,Company_3,86.68238703578562,319629
2011-12-22,Company_3,88.04210549193043,123359
2011-12-23,Company_3,86.60788989457346,718653
2011-12-26,Company_3,85.53321229659035,138293
2011-12-27,Company_3,86.17895014696826,26294
